FACILITY_TICKET_ID,TICKET_ID,FACILITY_ID,TIMESTAMP
2703,448,FAC115,2020/4/28 1:13
2704,525,FAC137,2020/5/6 12:12
2705,814,FAC138,2020/7/5 7:03
2706,508,FAC115,2020/7/12 3:18
2707,50,FAC122,2020/1/2 17:55
2708,409,FAC116,2020/1/17 15:03
2709,706,FAC130,2019/12/13 8:03
2710,584,FAC101,2020/8/10 5:19
2711,184,FAC109,2020/7/17 22:04
2712,19,FAC133,2020/5/10 0:03
2713,851,FAC131,2020/1/16 2:42
2714,105,FAC132,2019/12/9 23:26
2715,943,FAC140,2019/12/1 11:52
2716,551,FAC135,2020/5/26 18:16
2717,945,FAC135,2020/3/4 21:43
2718,761,FAC123,2020/5/25 13:53
2719,32,FAC137,2020/1/17 3:05
2720,595,FAC133,2020/3/22 3:13
2721,674,FAC132,2019/11/13 13:03
2722,508,FAC109,2020/7/12 10:28
2723,672,FAC132,2020/4/27 1:51
2724,45,FAC105,2020/3/10 16:37
2725,55,FAC134,2019/12/25 19:03
2726,952,FAC125,2020/7/19 13:45
2727,587,FAC105,2020/7/25 8:37
2728,483,FAC102,2020/4/16 21:25
2729,105,FAC109,2019/12/9 5:58
2730,436,FAC117,2020/1/3 2:33
2731,552,FAC132,2020/6/18 16:00
2732,766,FAC105,2019/12/2 11:39
2733,97,FAC130,2020/7/25 3:19
2734,124,FAC135,2020/7/10 22:54
2735,802,FAC140,2020/4/4 4:13
2736,571,FAC140,2020/3/8 0:12
2737,741,FAC103,2020/7/10 13:52
2738,77,FAC132,2020/3/20 23:48
2739,82,FAC107,2020/7/7 16:05
2740,874,FAC127,2020/1/25 16:26
2741,626,FAC109,2020/2/28 1:27
2742,282,FAC116,2020/2/4 4:21
2743,264,FAC107,2020/4/23 19:13
2744,811,FAC117,2019/12/16 14:32
2745,54,FAC126,2019/12/25 14:40
2746,658,FAC130,2020/6/21 21:57
2747,400,FAC141,2020/6/29 0:49
2748,693,FAC114,2020/8/4 6:45
2749,532,FAC121,2019/11/28 10:38
2750,923,FAC126,2020/7/31 2:07
2751,558,FAC121,2020/7/13 19:30
2752,685,FAC131,2020/5/19 17:37
2753,24,FAC110,2020/2/11 12:12
2754,242,FAC116,2020/3/18 9:09
2755,618,FAC115,2019/11/8 15:58
2756,646,FAC130,2020/4/4 3:53
2757,160,FAC139,2020/2/12 4:58
2758,820,FAC128,2020/4/7 19:26
2759,731,FAC113,2020/6/21 12:36
2760,777,FAC123,2019/11/7 12:31
2761,101,FAC105,2019/12/12 5:28
2762,722,FAC102,2020/6/10 1:37
2763,142,FAC109,2020/7/23 20:44
2764,239,FAC113,2020/8/13 8:27
2765,124,FAC110,2020/7/10 7:38
2766,659,FAC103,2020/3/25 6:17
2767,740,FAC105,2020/1/5 22:13
2768,355,FAC118,2019/11/2 17:05
2769,746,FAC101,2020/5/16 21:46
2770,751,FAC102,2020/4/9 5:19
2771,778,FAC113,2020/4/24 17:35
2772,15,FAC104,2020/2/12 4:57
2773,309,FAC129,2020/4/4 18:31
2774,154,FAC135,2020/2/22 3:13
2775,485,FAC126,2020/6/22 21:26
2776,161,FAC121,2020/3/23 10:03
2777,998,FAC140,2020/4/8 20:17
2778,849,FAC105,2019/11/30 17:45
2779,937,FAC122,2020/2/9 2:37
2780,963,FAC140,2019/12/14 7:05
2781,107,FAC137,2020/6/28 2:06
2782,679,FAC131,2020/5/21 14:54
2783,113,FAC133,2020/2/6 1:16
2784,129,FAC118,2020/4/8 11:49
2785,367,FAC112,2019/12/25 9:25
2786,805,FAC120,2020/1/24 2:21
2787,132,FAC131,2020/6/16 3:11
2788,113,FAC129,2020/2/6 0:27
2789,366,FAC125,2020/1/18 10:46
2790,40,FAC122,2019/11/30 8:16
2791,583,FAC106,2020/2/6 23:07
2792,513,FAC125,2020/3/21 8:05
2793,894,FAC137,2020/5/23 15:33
2794,859,FAC128,2020/5/22 20:33
2795,838,FAC120,2020/8/11 14:40
2796,858,FAC124,2020/6/11 6:15
2797,216,FAC122,2019/11/8 17:35
2798,549,FAC104,2020/3/9 3:06
2799,329,FAC126,2020/3/27 20:39
2800,202,FAC101,2020/6/16 0:08
2801,941,FAC101,2019/12/9 2:15
2802,132,FAC120,2020/6/16 12:57
2803,636,FAC117,2019/12/16 18:03
2804,584,FAC115,2020/8/10 7:04
2805,435,FAC115,2020/7/11 22:18
2806,861,FAC137,2019/11/21 8:59
2807,782,FAC101,2020/5/22 0:13
2808,318,FAC140,2020/6/8 2:27
2809,472,FAC132,2020/6/17 8:53
2810,520,FAC107,2020/1/23 6:18
2811,520,FAC101,2020/1/23 20:19
2812,110,FAC128,2020/7/25 7:06
2813,836,FAC131,2020/8/2 19:38
2814,800,FAC109,2020/1/31 4:05
2815,972,FAC120,2020/3/19 19:39
2816,58,FAC115,2020/7/6 0:40
2817,268,FAC114,2020/6/19 1:36
2818,338,FAC105,2019/12/30 12:28
2819,771,FAC105,2020/3/25 8:30
2820,671,FAC115,2020/7/10 3:37
2821,655,FAC135,2020/5/31 2:11
2822,517,FAC107,2020/6/25 14:05
2823,75,FAC109,2020/6/15 22:14
2824,202,FAC106,2020/6/16 3:25
2825,312,FAC131,2020/5/19 11:02
2826,409,FAC138,2020/1/17 3:28
2827,438,FAC137,2020/4/9 13:06
2828,446,FAC139,2020/7/19 21:33
2829,67,FAC115,2019/11/10 8:13
2830,18,FAC113,2020/6/22 22:48
2831,80,FAC128,2020/2/25 17:23
2832,225,FAC136,2020/2/27 21:12
2833,165,FAC139,2020/4/29 11:48
2834,976,FAC110,2020/6/18 8:48
2835,428,FAC116,2020/3/21 20:47
2836,65,FAC112,2020/2/12 2:03
2837,226,FAC121,2019/11/4 8:01
2838,394,FAC123,2020/6/15 4:04
2839,661,FAC108,2020/6/20 19:40
2840,774,FAC128,2020/1/16 19:33
2841,711,FAC141,2020/3/17 2:40
2842,280,FAC122,2020/4/3 4:28
2843,81,FAC140,2020/2/9 10:15
2844,947,FAC130,2020/4/24 15:40
2845,76,FAC123,2020/6/10 10:28
2846,313,FAC126,2020/1/28 13:43
2847,67,FAC106,2019/11/10 16:32
2848,888,FAC141,2020/6/19 15:32
2849,410,FAC121,2020/2/23 5:33
2850,718,FAC129,2020/1/30 1:31
2851,298,FAC110,2020/6/11 13:20
2852,194,FAC120,2020/2/2 21:04
2853,92,FAC108,2020/5/31 10:55
2854,945,FAC140,2020/3/4 6:57
2855,886,FAC142,2020/1/30 19:02
2856,936,FAC134,2020/8/6 7:45
2857,790,FAC112,2019/11/10 19:39
2858,933,FAC103,2020/4/29 18:56
2859,827,FAC139,2020/7/11 22:17
2860,269,FAC103,2020/3/30 4:04
2861,197,FAC101,2020/2/10 23:11
2862,932,FAC104,2019/12/31 22:25
2863,926,FAC108,2020/7/1 2:32
2864,893,FAC114,2020/3/21 5:11
2865,50,FAC111,2020/1/2 15:54
2866,900,FAC120,2019/12/13 19:34
2867,559,FAC119,2020/1/12 3:11
2868,666,FAC107,2020/6/22 9:32
2869,559,FAC129,2020/1/12 1:31
2870,759,FAC129,2019/11/26 22:35
2871,941,FAC120,2019/12/9 11:01
2872,387,FAC104,2020/1/5 22:03
2873,729,FAC108,2020/1/9 18:56
2874,742,FAC105,2020/2/15 17:56
2875,911,FAC114,2020/6/29 0:45
2876,505,FAC137,2020/1/26 23:26
2877,953,FAC117,2020/5/30 2:49
2878,281,FAC103,2020/6/11 11:33
2879,182,FAC113,2020/7/9 18:47
2880,111,FAC140,2020/7/8 3:09
2881,90,FAC114,2020/7/21 9:04
2882,984,FAC134,2020/6/18 2:30
2883,526,FAC118,2020/5/24 5:54
2884,39,FAC116,2020/6/18 20:52
2885,469,FAC131,2020/4/20 14:23
2886,74,FAC128,2020/2/19 22:20
2887,427,FAC104,2020/6/27 0:24
2888,265,FAC137,2020/1/11 4:01
2889,645,FAC101,2020/8/3 21:54
2890,97,FAC135,2020/7/25 9:59
2891,306,FAC135,2019/12/25 16:49
2892,6,FAC114,2019/12/3 15:07
2893,970,FAC113,2020/2/7 13:23
2894,557,FAC139,2019/12/1 23:26
2895,709,FAC123,2020/7/28 18:09
2896,398,FAC126,2020/2/11 17:15
2897,340,FAC114,2020/2/8 16:56
2898,688,FAC141,2020/1/15 20:40
2899,352,FAC105,2020/4/13 5:17
2900,693,FAC135,2020/8/4 12:01
2901,922,FAC112,2020/6/26 7:42
2902,925,FAC108,2020/4/6 9:39
2903,971,FAC123,2020/3/5 15:39
2904,580,FAC138,2020/8/12 12:35
2905,434,FAC135,2020/5/20 17:26
2906,342,FAC101,2019/12/2 6:00
2907,614,FAC132,2020/7/30 0:32
2908,889,FAC111,2019/11/21 1:31
2909,534,FAC131,2020/7/27 11:58
2910,934,FAC137,2020/3/19 23:00
2911,798,FAC105,2020/6/17 9:38
2912,619,FAC139,2019/11/24 10:01
2913,90,FAC120,2020/7/21 16:41
2914,626,FAC119,2020/2/28 17:42
2915,688,FAC139,2020/1/15 13:24
2916,331,FAC126,2020/1/17 3:27
2917,710,FAC124,2020/2/2 19:05
2918,426,FAC118,2020/4/10 23:55
2919,16,FAC127,2020/3/20 21:28
2920,406,FAC134,2019/12/13 15:16
2921,293,FAC104,2020/8/8 18:11
2922,341,FAC112,2020/2/15 0:58
2923,421,FAC113,2020/2/7 9:48
2924,847,FAC138,2020/5/31 0:03
2925,424,FAC141,2020/4/25 20:27
2926,860,FAC142,2020/4/12 7:08
2927,698,FAC113,2020/5/31 20:18
2928,674,FAC113,2019/11/13 1:31
2929,912,FAC126,2020/7/25 17:52
2930,743,FAC105,2020/3/23 16:32
2931,5,FAC113,2019/12/18 9:35
2932,422,FAC101,2020/3/5 6:36
2933,564,FAC139,2020/1/29 14:51
2934,117,FAC120,2020/6/30 15:53
2935,319,FAC131,2020/2/28 23:27
2936,806,FAC114,2020/3/12 7:26
2937,967,FAC116,2019/11/15 17:11
2938,563,FAC110,2020/7/29 13:54
2939,110,FAC107,2020/7/25 23:28
2940,210,FAC138,2020/7/19 23:15
2941,506,FAC141,2020/3/27 18:29
2942,881,FAC122,2020/3/11 10:41
2943,197,FAC118,2020/2/10 0:32
2944,685,FAC142,2020/5/19 7:22
2945,503,FAC142,2020/4/13 23:20
2946,481,FAC131,2020/7/2 9:41
2947,150,FAC122,2020/1/19 16:30
2948,571,FAC120,2020/3/8 23:07
2949,644,FAC111,2020/1/17 23:19
2950,890,FAC122,2020/4/30 19:12
2951,912,FAC101,2020/7/25 3:59
2952,489,FAC113,2019/12/28 12:33
2953,61,FAC103,2020/1/16 1:08
2954,660,FAC118,2020/7/10 5:49
2955,352,FAC113,2020/4/13 6:56
2956,21,FAC114,2020/4/30 5:05
2957,788,FAC103,2020/7/2 6:32
2958,976,FAC134,2020/6/18 9:14
2959,843,FAC104,2020/5/10 7:51
2960,366,FAC120,2020/1/18 2:19
2961,865,FAC135,2020/4/26 12:50
2962,18,FAC112,2020/6/22 14:54
2963,449,FAC127,2020/2/19 18:50
2964,303,FAC136,2020/5/14 10:20
2965,611,FAC142,2020/1/7 15:23
2966,531,FAC142,2020/5/23 23:49
2967,501,FAC107,2020/8/8 4:39
2968,151,FAC126,2020/5/23 12:09
2969,539,FAC128,2020/3/9 22:49
2970,770,FAC114,2020/1/21 7:09
2971,596,FAC123,2019/12/1 23:30
2972,670,FAC122,2020/7/31 7:47
2973,694,FAC123,2020/4/11 0:38
2974,344,FAC126,2019/12/19 14:21
2975,332,FAC120,2020/2/28 18:19
2976,272,FAC132,2020/2/27 6:00
2977,937,FAC133,2020/2/9 13:37
2978,567,FAC139,2020/4/15 1:53
2979,724,FAC128,2019/12/23 15:43
2980,216,FAC109,2019/11/8 3:31
2981,164,FAC117,2020/3/6 21:40
2982,107,FAC132,2020/6/28 7:05
2983,931,FAC131,2020/1/1 17:05
2984,954,FAC140,2019/12/21 3:41
2985,767,FAC125,2020/3/28 16:47
2986,973,FAC139,2019/12/19 7:16
2987,493,FAC111,2020/3/21 5:08
2988,340,FAC101,2020/2/8 1:08
2989,435,FAC137,2020/7/11 23:10
2990,725,FAC127,2019/12/28 16:12
2991,750,FAC124,2020/5/4 14:10
2992,309,FAC109,2020/4/4 1:58
2993,72,FAC120,2020/3/22 18:12
2994,756,FAC106,2019/12/21 4:36
2995,509,FAC114,2020/1/19 12:30
2996,591,FAC123,2020/8/13 0:16
2997,184,FAC142,2020/7/17 4:00
2998,542,FAC137,2020/7/16 4:58
2999,582,FAC112,2020/5/31 22:09
3000,220,FAC133,2020/2/9 15:10
3001,551,FAC139,2020/5/26 20:48
3002,858,FAC123,2020/6/11 1:57
3003,737,FAC117,2019/12/18 4:44
3004,662,FAC131,2020/4/1 22:21
3005,905,FAC120,2019/12/19 7:43
3006,946,FAC112,2020/8/12 12:04
3007,798,FAC131,2020/6/17 16:15
3008,351,FAC141,2020/6/15 17:56
3009,169,FAC139,2020/7/21 1:18
3010,877,FAC137,2020/3/29 14:41
3011,905,FAC113,2019/12/19 0:38
3012,182,FAC120,2020/7/9 22:03
3013,159,FAC133,2019/11/2 16:32
3014,34,FAC125,2019/11/17 14:10
3015,298,FAC108,2020/6/11 20:36
3016,229,FAC140,2020/4/2 10:27
3017,779,FAC120,2020/5/12 9:33
3018,725,FAC137,2019/12/28 9:12
3019,546,FAC129,2020/1/18 3:14
3020,960,FAC102,2020/6/23 4:21
3021,563,FAC110,2020/7/29 4:21
3022,858,FAC103,2020/6/11 12:42
3023,529,FAC118,2020/7/13 5:47
3024,256,FAC140,2020/3/19 9:27
3025,844,FAC128,2020/3/26 20:45
3026,539,FAC101,2020/3/9 3:00
3027,11,FAC113,2020/3/3 5:11
3028,155,FAC134,2019/12/8 13:12
3029,769,FAC125,2020/7/4 11:38
3030,529,FAC104,2020/7/13 8:33
3031,332,FAC111,2020/2/28 10:32
3032,695,FAC103,2020/6/28 8:36
3033,967,FAC129,2019/11/15 7:16
3034,467,FAC135,2020/1/19 23:14
3035,547,FAC133,2020/2/26 0:06
3036,945,FAC134,2020/3/4 16:20
3037,82,FAC124,2020/7/7 21:55
3038,163,FAC130,2020/5/27 5:26
3039,968,FAC107,2019/11/24 5:01
3040,75,FAC116,2020/6/15 11:55
3041,406,FAC135,2019/12/13 3:36
3042,92,FAC140,2020/5/31 9:14
3043,167,FAC106,2019/11/14 16:24
3044,160,FAC109,2020/2/12 2:00
3045,197,FAC135,2020/2/10 10:16
3046,838,FAC136,2020/8/11 7:55
3047,24,FAC141,2020/2/11 10:58
3048,856,FAC126,2019/12/6 23:01
3049,71,FAC133,2019/11/25 12:45
3050,215,FAC141,2019/12/1 8:28
3051,758,FAC114,2020/7/29 20:45
3052,380,FAC134,2020/4/14 21:54
3053,438,FAC111,2020/4/9 9:24
3054,653,FAC134,2019/12/25 21:30
3055,773,FAC126,2019/12/27 16:25
3056,585,FAC118,2019/11/6 13:51
3057,828,FAC115,2020/6/13 16:30
3058,732,FAC108,2019/11/18 0:05
3059,733,FAC108,2020/3/10 10:30
3060,632,FAC135,2020/5/10 0:52
3061,900,FAC102,2019/12/13 23:10
3062,666,FAC124,2020/6/22 1:39
3063,92,FAC102,2020/5/31 3:54
3064,573,FAC129,2019/12/18 1:51
3065,849,FAC133,2019/11/30 2:40
3066,787,FAC133,2020/4/16 6:16
3067,528,FAC124,2020/2/7 18:02
3068,813,FAC129,2020/4/18 13:02
3069,828,FAC118,2020/6/13 4:16
3070,248,FAC120,2020/7/27 14:27
3071,296,FAC105,2019/12/18 18:17
3072,265,FAC107,2020/1/11 1:30
3073,266,FAC139,2020/7/4 15:55
3074,205,FAC138,2020/4/30 21:11
3075,35,FAC118,2020/6/29 23:16
3076,363,FAC127,2019/11/11 7:06
3077,793,FAC118,2019/12/3 17:41
3078,621,FAC130,2020/4/30 19:44
3079,10,FAC134,2019/11/29 17:07
3080,488,FAC136,2020/7/9 6:22
3081,419,FAC130,2019/11/15 11:43
3082,238,FAC120,2020/3/3 20:38
3083,747,FAC129,2020/6/23 5:10
3084,245,FAC117,2020/7/29 18:32
3085,692,FAC104,2020/6/25 22:17
3086,172,FAC116,2019/11/27 21:17
3087,356,FAC127,2020/3/8 17:28
3088,35,FAC125,2020/6/29 19:15
3089,259,FAC134,2020/2/26 7:48
3090,326,FAC117,2020/5/20 19:33
3091,633,FAC105,2020/2/11 4:06
3092,896,FAC113,2019/12/17 3:51
3093,633,FAC134,2020/2/11 16:36
3094,340,FAC129,2020/2/8 23:01
3095,886,FAC111,2020/1/30 0:08
3096,930,FAC121,2020/3/17 15:13
3097,51,FAC125,2020/2/6 9:53
3098,52,FAC120,2020/5/18 7:06
3099,782,FAC125,2020/5/22 17:15
3100,839,FAC103,2020/5/28 8:00
3101,824,FAC139,2020/7/10 9:38
3102,606,FAC131,2020/5/7 17:59
3103,321,FAC129,2020/8/7 22:29
3104,559,FAC118,2020/1/12 7:52
3105,724,FAC141,2019/12/23 5:40
3106,757,FAC133,2020/3/10 8:10
3107,295,FAC101,2019/12/6 16:09
3108,63,FAC121,2020/3/20 22:40
3109,53,FAC141,2019/12/30 0:16
3110,493,FAC133,2020/3/21 2:50
3111,567,FAC111,2020/4/15 20:55
3112,545,FAC109,2019/11/6 17:54
3113,412,FAC141,2020/3/23 10:31
3114,323,FAC112,2020/5/9 12:53
3115,420,FAC116,2020/5/6 16:38
3116,912,FAC120,2020/7/25 17:33
3117,143,FAC137,2020/6/26 14:37
3118,383,FAC128,2020/2/28 15:00
3119,957,FAC113,2020/1/9 18:24
3120,540,FAC126,2020/1/7 14:40
3121,802,FAC130,2020/4/4 20:33
3122,875,FAC109,2019/11/26 6:20
3123,362,FAC113,2020/2/26 21:38
3124,965,FAC107,2020/1/23 21:38
3125,878,FAC128,2020/2/21 3:19
3126,700,FAC138,2020/4/12 13:40
3127,441,FAC109,2020/5/11 18:46
3128,826,FAC102,2020/2/7 18:02
3129,377,FAC129,2020/5/9 10:10
3130,251,FAC134,2019/11/25 23:55
3131,775,FAC107,2020/7/29 16:20
3132,446,FAC142,2020/7/19 20:55
3133,356,FAC122,2020/3/8 6:34
3134,539,FAC121,2020/3/9 1:57
3135,511,FAC122,2020/5/10 14:04
3136,112,FAC123,2020/5/30 4:56
3137,940,FAC123,2019/11/17 8:56
3138,592,FAC129,2020/5/11 7:27
3139,800,FAC123,2020/1/31 19:50
3140,556,FAC111,2020/8/10 22:55
3141,696,FAC113,2019/12/27 17:29
3142,960,FAC111,2020/6/23 0:45
3143,25,FAC131,2020/2/25 14:17
3144,270,FAC124,2020/8/7 14:33
3145,377,FAC104,2020/5/9 15:25
3146,856,FAC122,2019/12/6 8:58
3147,60,FAC104,2020/6/3 6:22
3148,58,FAC131,2020/7/6 18:03
3149,175,FAC119,2020/7/31 12:26
3150,143,FAC108,2020/6/26 10:52
3151,34,FAC101,2019/11/17 2:19
3152,890,FAC130,2020/4/30 18:00
3153,137,FAC133,2020/3/22 1:32
3154,972,FAC129,2020/3/19 13:05
3155,649,FAC101,2019/12/29 12:47
3156,453,FAC132,2020/6/30 14:13
3157,747,FAC128,2020/6/23 10:42
3158,65,FAC116,2020/2/12 15:55
3159,569,FAC141,2020/8/2 12:22
3160,64,FAC104,2020/4/1 3:33
3161,610,FAC110,2020/7/22 0:00
3162,164,FAC141,2020/3/6 8:14
3163,36,FAC128,2020/4/6 9:29
3164,160,FAC118,2020/2/12 20:01
3165,824,FAC103,2020/7/10 5:28
3166,212,FAC132,2020/8/12 15:19
3167,614,FAC112,2020/7/30 5:35
3168,868,FAC111,2020/8/10 12:46
3169,193,FAC110,2020/4/30 15:09
3170,672,FAC120,2020/4/27 23:56
3171,577,FAC107,2020/8/5 18:13
3172,77,FAC139,2020/3/20 0:25
3173,459,FAC126,2020/4/3 18:41
3174,947,FAC129,2020/4/24 7:23
3175,1,FAC112,2020/6/27 23:47
3176,56,FAC113,2019/11/22 17:16
3177,964,FAC131,2020/4/16 23:21
3178,486,FAC137,2020/6/21 7:20
3179,954,FAC135,2019/12/21 1:25
3180,167,FAC114,2019/11/14 16:25
3181,692,FAC103,2020/6/25 8:14
3182,675,FAC102,2020/1/25 22:25
3183,547,FAC140,2020/2/26 22:21
3184,766,FAC114,2019/12/2 5:54
3185,900,FAC111,2019/12/13 16:36
3186,885,FAC105,2020/6/25 20:52
3187,694,FAC114,2020/4/11 10:20
3188,422,FAC127,2020/3/5 18:59
3189,186,FAC102,2020/1/19 12:33
3190,830,FAC103,2019/12/11 11:12
3191,519,FAC130,2020/1/28 22:23
3192,884,FAC119,2020/2/14 7:41
3193,850,FAC131,2020/6/1 13:31
3194,948,FAC115,2020/3/10 12:32
3195,197,FAC126,2020/2/10 9:48
3196,128,FAC132,2020/4/15 23:34
3197,278,FAC133,2020/3/11 13:35
3198,940,FAC126,2019/11/17 12:27
3199,407,FAC115,2020/8/2 20:50
3200,603,FAC137,2020/8/13 22:33
3201,838,FAC126,2020/8/11 5:28
3202,128,FAC106,2020/4/15 22:07
3203,269,FAC110,2020/3/30 10:16
3204,42,FAC133,2020/7/30 2:39
3205,492,FAC117,2019/12/8 6:30
3206,910,FAC102,2020/3/7 2:56
3207,900,FAC139,2019/12/13 6:02
3208,277,FAC110,2020/6/26 12:27
3209,659,FAC122,2020/3/25 5:17
3210,926,FAC108,2020/7/1 22:09
3211,841,FAC107,2020/2/12 6:02
3212,344,FAC126,2019/12/19 6:01
3213,327,FAC124,2020/6/30 7:44
3214,927,FAC138,2020/2/19 0:56
3215,604,FAC115,2020/1/29 9:56
3216,639,FAC126,2020/3/14 7:19
3217,869,FAC108,2019/12/4 19:45
3218,811,FAC116,2019/12/16 18:42
3219,437,FAC114,2020/8/6 0:43
3220,539,FAC126,2020/3/9 19:39
3221,229,FAC116,2020/4/2 13:49
3222,644,FAC110,2020/1/17 4:16
3223,709,FAC117,2020/7/28 12:11
3224,742,FAC130,2020/2/15 21:16
3225,663,FAC116,2020/4/12 0:53
3226,305,FAC118,2020/1/6 21:44
3227,526,FAC106,2020/5/24 14:18
3228,613,FAC132,2019/11/13 12:05
3229,422,FAC101,2020/3/5 14:04
3230,59,FAC136,2020/1/24 2:02
3231,332,FAC123,2020/2/28 9:34
3232,184,FAC142,2020/7/17 15:11
3233,432,FAC122,2020/6/18 1:49
3234,977,FAC107,2020/2/16 8:24
3235,785,FAC125,2019/12/18 4:51
3236,810,FAC136,2020/5/31 16:57
3237,917,FAC136,2020/4/27 13:22
3238,75,FAC112,2020/6/15 0:24
3239,362,FAC117,2020/2/26 22:43
3240,872,FAC124,2019/12/23 12:44
3241,89,FAC141,2020/3/22 15:37
3242,58,FAC111,2020/7/6 13:58
3243,247,FAC138,2019/11/25 15:01
3244,728,FAC107,2020/2/17 20:18
3245,66,FAC103,2020/2/23 1:47
3246,354,FAC126,2020/5/22 5:53
3247,126,FAC127,2020/7/10 5:33
3248,605,FAC114,2020/6/23 10:54
3249,14,FAC104,2020/1/16 9:42
3250,496,FAC135,2020/4/20 20:39
3251,532,FAC130,2019/11/28 16:53
3252,258,FAC108,2020/6/29 18:03
3253,946,FAC137,2020/8/12 13:15
3254,971,FAC110,2020/3/5 16:09
3255,903,FAC124,2020/1/20 23:19
3256,456,FAC126,2020/3/13 7:17
3257,807,FAC124,2020/3/20 16:12
3258,793,FAC140,2019/12/3 12:24
3259,909,FAC101,2019/12/11 9:46
3260,793,FAC129,2019/12/3 2:27
3261,111,FAC135,2020/7/8 1:42
3262,535,FAC126,2020/5/2 10:13
3263,796,FAC127,2020/2/23 6:06
3264,896,FAC128,2019/12/17 13:21
3265,657,FAC108,2020/1/23 15:43
3266,198,FAC121,2019/11/15 15:09
3267,928,FAC105,2020/4/13 4:03
3268,896,FAC139,2019/12/17 16:39
3269,344,FAC124,2019/12/19 23:52
3270,505,FAC117,2020/1/26 14:38
3271,316,FAC141,2020/3/17 14:35
3272,250,FAC138,2020/6/24 8:38
3273,458,FAC112,2019/11/28 17:21
3274,82,FAC107,2020/7/7 17:35
3275,886,FAC117,2020/1/30 8:43
3276,677,FAC141,2020/8/12 6:57
3277,238,FAC138,2020/3/3 22:53
3278,258,FAC104,2020/6/29 15:12
3279,306,FAC136,2019/12/25 2:08
3280,719,FAC111,2019/11/24 4:44
3281,12,FAC135,2020/4/28 16:39
3282,772,FAC130,2019/11/6 2:04
3283,816,FAC127,2020/6/23 17:54
3284,851,FAC135,2020/1/16 9:24
3285,361,FAC110,2020/5/23 12:03
3286,965,FAC128,2020/1/23 0:14
3287,956,FAC135,2019/11/15 12:30
3288,529,FAC116,2020/7/13 5:05
3289,389,FAC111,2020/5/29 10:47
3290,922,FAC109,2020/6/26 15:09
3291,442,FAC103,2020/4/13 13:51
3292,382,FAC138,2020/1/3 0:31
3293,339,FAC142,2020/5/17 0:19
3294,206,FAC122,2020/2/18 12:01
3295,567,FAC137,2020/4/15 6:45
3296,336,FAC131,2020/2/10 7:22
3297,117,FAC132,2020/6/30 6:26
3298,425,FAC114,2020/1/16 3:49
3299,785,FAC117,2019/12/18 16:01
3300,795,FAC121,2019/12/4 21:37
3301,290,FAC102,2020/7/16 13:12
3302,197,FAC106,2020/2/10 21:45
3303,220,FAC114,2020/2/9 11:02
3304,399,FAC105,2020/4/10 21:31
3305,127,FAC142,2020/7/26 7:06
3306,403,FAC104,2020/4/5 8:42
3307,474,FAC109,2020/6/24 16:05
3308,783,FAC108,2020/6/20 9:56
3309,727,FAC136,2020/5/2 21:41
3310,277,FAC118,2020/6/26 23:45
3311,484,FAC130,2020/5/1 5:46
3312,954,FAC125,2019/12/21 12:41
3313,204,FAC123,2019/12/23 5:37
3314,918,FAC130,2020/3/24 8:40
3315,244,FAC138,2020/2/22 16:10
3316,512,FAC125,2020/7/13 20:21
3317,629,FAC131,2020/3/19 18:07
3318,69,FAC125,2020/7/19 22:29
3319,610,FAC135,2020/7/22 11:41
3320,214,FAC103,2020/5/16 14:02
3321,869,FAC127,2019/12/4 2:57
3322,544,FAC139,2020/6/19 22:47
3323,948,FAC108,2020/3/10 9:23
3324,387,FAC133,2020/1/5 5:42
3325,465,FAC131,2020/5/23 9:42
3326,891,FAC127,2020/4/1 20:01
3327,225,FAC109,2020/2/27 8:58
3328,39,FAC103,2020/6/18 23:32
3329,802,FAC119,2020/4/4 0:12
3330,918,FAC110,2020/3/24 9:41
3331,297,FAC115,2020/5/16 7:44
3332,968,FAC138,2019/11/24 7:58
3333,751,FAC117,2020/4/9 2:07
3334,914,FAC117,2020/5/2 21:47
3335,815,FAC128,2019/12/2 3:26
3336,492,FAC120,2019/12/8 17:05
3337,651,FAC106,2020/5/20 23:24
3338,698,FAC107,2020/5/31 8:11
3339,813,FAC137,2020/4/18 15:20
3340,945,FAC113,2020/3/4 9:43
3341,947,FAC123,2020/4/24 19:53
3342,124,FAC127,2020/7/10 21:56
3343,128,FAC116,2020/4/15 2:28
3344,832,FAC101,2020/3/11 0:01
3345,186,FAC114,2020/1/19 4:07
3346,793,FAC105,2019/12/3 9:56
3347,20,FAC138,2019/11/22 12:13
3348,776,FAC109,2020/6/13 20:28
3349,329,FAC121,2020/3/27 22:57
3350,190,FAC115,2019/12/13 9:49
3351,267,FAC116,2019/12/25 11:33
3352,534,FAC120,2020/7/27 3:43
3353,497,FAC107,2020/2/28 7:46
3354,828,FAC118,2020/6/13 18:26
3355,615,FAC114,2019/12/11 0:07
3356,876,FAC103,2020/6/3 13:01
3357,965,FAC116,2020/1/23 8:34
3358,810,FAC104,2020/5/31 7:19
3359,13,FAC114,2020/5/13 21:14
3360,695,FAC108,2020/6/28 11:15
3361,195,FAC140,2019/11/23 2:04
3362,840,FAC118,2020/1/29 12:16
3363,237,FAC139,2020/5/22 11:31
3364,435,FAC119,2020/7/11 20:52
3365,764,FAC114,2020/4/13 17:56
3366,287,FAC105,2020/2/4 23:16
