FACILITY_ID ,TICKET_ID ,FACILITY_DESC ,FACILITY_TYPE ,FACILITY_CAPACITY ,FACILITY_SUBTYPE ,LOCATION,TIMESTAMP
FAC130,72,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,22/03/2020 06:43
FAC102,135,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,24/04/2020 22:21
FAC117,345,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,18/03/2020 00:55
FAC107,352,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,13/04/2020 12:27
FAC131,334,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,3/06/2020 15:46
FAC126,183,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,9/06/2020 01:52
FAC106,157,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,6/03/2020 04:09
FAC107,384,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,28/11/2019 23:49
FAC102,354,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,22/05/2020 17:27
FAC133,961,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,9/06/2020 16:20
FAC142,768,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,28/03/2020 03:34
FAC125,246,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,2/02/2020 09:15
FAC117,70,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,11/01/2020 07:49
FAC111,652,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,17/04/2020 08:11
FAC142,789,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,12/11/2019 02:35
FAC135,205,Park Opening Celebration,Events,200,NA,NA,30/04/2020 22:17
FAC131,504,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,21/03/2020 10:48
FAC104,897,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,25/05/2020 01:21
FAC129,854,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,12/11/2019 03:06
FAC111,114,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,27/07/2020 10:33
FAC123,689,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,25/01/2020 10:08
FAC126,797,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,8/03/2020 11:57
FAC117,255,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,15/11/2019 12:40
FAC132,508,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,12/07/2020 12:27
FAC138,334,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,3/06/2020 11:19
FAC142,851,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,16/01/2020 00:27
FAC103,78,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,15/12/2019 08:41
FAC129,381,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,14/11/2019 13:30
FAC112,161,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,23/03/2020 22:55
FAC123,194,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,2/02/2020 17:52
FAC104,169,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,21/07/2020 00:01
FAC127,792,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,13/12/2019 17:33
FAC135,112,Park Opening Celebration,Events,200,NA,NA,30/05/2020 13:30
FAC134,964,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,16/04/2020 02:27
FAC125,354,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,22/05/2020 12:18
FAC126,168,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,28/06/2020 11:25
FAC101,867,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,9/06/2020 07:27
FAC110,661,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,20/06/2020 13:53
FAC125,224,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,13/02/2020 21:16
FAC110,239,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,13/08/2020 18:31
FAC128,630,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,22/12/2019 10:07
FAC123,790,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,10/11/2019 08:01
FAC108,646,Boutique Splash,Shopping,20,Appareal,Next to Splash,4/04/2020 21:03
FAC140,7,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,17/06/2020 14:30
FAC110,843,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,10/05/2020 09:45
FAC111,649,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,29/12/2019 11:51
FAC116,263,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,1/03/2020 23:30
FAC125,820,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,7/04/2020 11:20
FAC124,245,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,29/07/2020 01:46
FAC120,54,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,25/12/2019 23:53
FAC134,891,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,1/04/2020 15:09
FAC133,670,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,31/07/2020 02:06
FAC128,301,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,21/04/2020 18:22
FAC124,865,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,26/04/2020 04:45
FAC142,876,Bar Rouge,Dinning,20,Snacks & Beverages,Fort Edmonton,3/06/2020 21:51
FAC124,872,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,23/12/2019 22:30
FAC134,350,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,23/04/2020 23:26
FAC117,825,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,21/03/2020 11:44
FAC116,912,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,25/07/2020 02:13
FAC107,921,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,18/05/2020 00:03
FAC111,321,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,7/08/2020 02:41
FAC130,799,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,6/12/2019 16:54
FAC107,453,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,30/06/2020 07:04
FAC135,589,Park Opening Celebration,Events,200,NA,NA,5/05/2020 20:17
FAC111,367,Fines Poutines Plus,Dinning,20,Classic Food,Fort Edmonton,25/12/2019 19:45
FAC109,926,Yo! Chine,Dinning,20,Asian Food,Next to Splash,1/07/2020 05:05
FAC116,576,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,28/07/2020 09:48
FAC117,496,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,20/04/2020 19:02
FAC139,84,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,4/01/2020 21:40
FAC107,522,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,12/03/2020 10:05
FAC103,268,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,19/06/2020 06:41
FAC123,476,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,30/06/2020 05:12
FAC124,224,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,13/02/2020 07:12
FAC137,568,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,29/07/2020 15:26
FAC103,621,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,30/04/2020 18:49
FAC107,951,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,25/01/2020 21:10
FAC122,957,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,9/01/2020 14:58
FAC122,745,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,6/08/2020 20:39
FAC141,68,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,1/04/2020 09:14
FAC136,107,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,28/06/2020 08:59
FAC140,404,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,13/12/2019 10:25
FAC108,184,Boutique Splash,Shopping,20,Appareal,Next to Splash,17/07/2020 23:47
FAC123,36,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,6/04/2020 02:20
FAC126,891,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,1/04/2020 16:50
FAC112,959,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,23/11/2019 05:56
FAC106,222,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,23/04/2020 13:17
FAC103,985,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,23/11/2019 05:08
FAC135,999,Park Opening Celebration,Events,200,NA,NA,19/03/2020 17:25
FAC102,631,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,27/12/2019 21:44
FAC130,697,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,4/05/2020 09:37
FAC141,253,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,14/03/2020 13:33
FAC113,400,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,29/06/2020 07:08
FAC109,558,Yo! Chine,Dinning,20,Asian Food,Next to Splash,13/07/2020 14:38
FAC123,134,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,1/04/2020 00:16
FAC130,413,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,2/05/2020 21:27
FAC112,197,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,10/02/2020 04:23
FAC140,779,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,12/05/2020 17:14
FAC105,67,Château Du Bonbon,Shopping,20,Candy,Secteur Village,10/11/2019 18:21
FAC138,471,Popcorn & Cie,Dinning,20,Snacks & Beverages,Pays de Ribambelle,10/12/2019 17:58
FAC124,79,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,22/07/2020 14:55
FAC118,613,Subway,Dinning,20,Classic Food,Near the Grand Carrousel,13/11/2019 14:18
FAC121,522,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,12/03/2020 19:45
FAC136,512,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,13/07/2020 01:42
FAC134,744,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,5/04/2020 19:09
FAC141,371,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,10/05/2020 08:47
FAC139,856,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,6/12/2019 16:41
FAC136,525,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,6/05/2020 13:40
FAC106,310,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,7/11/2019 08:39
FAC123,132,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,16/06/2020 21:29
FAC110,549,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,9/03/2020 17:00
FAC107,301,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,21/04/2020 12:40
FAC130,64,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,1/04/2020 14:14
FAC105,119,Château Du Bonbon,Shopping,20,Candy,Secteur Village,4/06/2020 02:10
FAC112,930,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,17/03/2020 18:51
FAC105,296,Château Du Bonbon,Shopping,20,Candy,Secteur Village,18/12/2019 22:10
FAC128,225,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,27/02/2020 10:18
FAC129,771,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,25/03/2020 11:31
FAC104,807,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,20/03/2020 13:30
FAC113,628,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,29/02/2020 03:20
FAC127,99,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,8/11/2019 12:16
FAC122,587,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,25/07/2020 08:06
FAC120,131,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,14/01/2020 01:57
FAC137,693,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,4/08/2020 03:56
FAC128,946,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,12/08/2020 21:56
FAC129,170,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,24/05/2020 19:25
FAC128,291,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,27/05/2020 19:21
FAC135,968,Park Opening Celebration,Events,200,NA,NA,24/11/2019 13:05
FAC132,405,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,3/12/2019 22:15
FAC105,904,Château Du Bonbon,Shopping,20,Candy,Secteur Village,28/01/2020 17:38
FAC127,149,Rolopan 2,Dinning,20,Ice Cream and Sweets,Near the Ednor,10/05/2020 04:57
FAC137,771,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,25/03/2020 08:57
FAC120,712,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,28/07/2020 18:29
FAC105,304,Château Du Bonbon,Shopping,20,Candy,Secteur Village,16/03/2020 02:54
FAC114,911,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,29/06/2020 00:14
FAC134,18,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,22/06/2020 03:29
FAC104,621,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,30/04/2020 18:43
FAC141,232,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,18/01/2020 19:15
FAC141,43,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,25/06/2020 19:18
FAC124,775,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,29/07/2020 23:00
FAC102,439,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,27/06/2020 00:36
FAC101,534,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,27/07/2020 02:43
FAC125,589,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,5/05/2020 10:00
FAC137,770,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,21/01/2020 11:20
FAC141,144,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,10/12/2019 16:34
FAC120,385,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,21/05/2020 19:01
FAC141,627,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,17/07/2020 15:57
FAC137,72,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,22/03/2020 23:33
FAC110,16,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,20/03/2020 06:03
FAC115,236,Pizza Ronde 3,Dinning,20,Italian Food,Fort Edmonton,12/06/2020 12:56
FAC102,178,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,14/07/2020 20:55
FAC139,447,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,13/08/2020 01:31
FAC109,436,Yo! Chine,Dinning,20,Asian Food,Next to Splash,3/01/2020 13:07
FAC126,19,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,10/05/2020 11:44
FAC119,917,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,27/04/2020 17:24
FAC126,749,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,8/12/2019 09:26
FAC136,436,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,3/01/2020 08:21
FAC140,390,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Monstre,27/06/2020 15:20
FAC106,88,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,6/01/2020 07:37
FAC102,677,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,12/08/2020 14:02
FAC110,481,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,2/07/2020 06:14
FAC126,276,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,21/07/2020 07:22
FAC107,766,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,2/12/2019 06:34
FAC139,807,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,20/03/2020 00:30
FAC141,930,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,17/03/2020 02:59
FAC105,694,Château Du Bonbon,Shopping,20,Candy,Secteur Village,11/04/2020 19:57
FAC113,525,Pizza Ronde 1,Dinning,20,Italian Food,Near the Gare du Minirail,6/05/2020 17:16
FAC119,147,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,20/04/2020 06:11
FAC133,360,Halte Gourmande - Au Bol,Dinning,20,Mediterranean Dishes,Fort Edmonton,7/08/2020 21:57
FAC110,806,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,12/03/2020 04:13
FAC128,143,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,26/06/2020 14:53
FAC114,758,Pizza Ronde 2,Dinning,20,Italian Food,Near the Goliath,29/07/2020 02:33
FAC102,795,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,4/12/2019 09:23
FAC106,669,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,12/01/2020 08:25
FAC128,961,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,9/06/2020 08:29
FAC128,142,Au Comptoir Frais,Dinning,20,Light Dishes,Next to Splash,23/07/2020 10:23
FAC104,156,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,15/01/2020 17:42
FAC119,98,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,21/11/2019 17:49
FAC117,471,Restaurant Lafleur,Dinning,20,Classic Food,Near the Vol Ultime,10/12/2019 14:58
FAC108,61,Boutique Splash,Shopping,20,Appareal,Next to Splash,16/01/2020 10:00
FAC135,441,Park Opening Celebration,Events,200,NA,NA,11/05/2020 04:35
FAC107,255,Boutique Spirale,Shopping,20,Appareal,Next to Spirale,15/11/2019 20:57
FAC132,803,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,31/12/2019 09:16
FAC141,571,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,8/03/2020 00:45
FAC110,383,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,28/02/2020 07:28
FAC130,566,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,9/12/2019 02:23
FAC106,210,Boutique Du Far West,Shopping,20,Appareal,Fort Edmonton,19/07/2020 11:42
FAC125,685,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,19/05/2020 03:41
FAC136,742,Saloon,Dinning,20,Snacks & Beverages,Near the Tour de Ville,15/02/2020 22:19
FAC125,371,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,10/05/2020 02:02
FAC112,211,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,12/12/2019 12:22
FAC108,848,Boutique Splash,Shopping,20,Appareal,Next to Splash,10/11/2019 07:57
FAC126,157,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,6/03/2020 12:53
FAC101,426,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,10/04/2020 13:53
FAC141,699,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,13/03/2020 08:29
FAC102,515,Marchand Du Village,Shopping,20,Toys/Appareal/Sundries,Secteur Village,20/02/2020 09:39
FAC131,93,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,17/12/2019 03:48
FAC125,610,Queues De Castor 3,Dinning,20,Ice Cream and Sweets,Near the Goliath,22/07/2020 06:12
FAC124,960,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,23/06/2020 09:23
FAC119,600,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,27/12/2019 00:00
FAC101,887,Emporium,Shopping,20,Toys/Appareal/Sundries,Front entrance,8/01/2020 02:10
FAC130,346,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,20/04/2020 12:41
FAC122,940,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,17/11/2019 07:39
FAC110,588,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,24/02/2020 08:17
FAC108,57,Boutique Splash,Shopping,20,Appareal,Next to Splash,19/06/2020 12:59
FAC123,756,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,21/12/2019 21:35
FAC130,853,Halte Gourmande - Le Marché,Dinning,20,Light Dishes,Fort Edmonton,21/11/2019 08:20
FAC131,304,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,16/03/2020 18:01
FAC120,982,Moozoo 1,Dinning,20,Ice Cream and Sweets,Near the Vol Ultime,21/06/2020 05:14
FAC134,269,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,30/03/2020 18:11
FAC116,295,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,6/12/2019 11:17
FAC137,29,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,27/05/2020 00:46
FAC137,262,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,11/04/2020 06:30
FAC141,404,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,13/12/2019 14:29
FAC123,522,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,12/03/2020 21:17
FAC112,949,La Centrale Burgers & Frites,Dinning,20,Classic Food,Pays de Ribambelle,8/03/2020 19:19
FAC132,859,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,22/05/2020 05:13
FAC109,132,Yo! Chine,Dinning,20,Asian Food,Next to Splash,16/06/2020 11:25
FAC108,311,Boutique Splash,Shopping,20,Appareal,Next to Splash,14/07/2020 01:18
FAC129,818,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,8/02/2020 19:49
FAC119,999,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,19/03/2020 09:42
FAC134,123,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,18/03/2020 00:45
FAC121,452,Moozoo 2,Dinning,20,Ice Cream and Sweets,Next to Splash,21/07/2020 04:01
FAC119,606,Dippin' Dots,Dinning,20,Ice Cream and Sweets,Near the Grand Carrousel,7/05/2020 08:12
FAC139,998,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,8/04/2020 11:20
FAC123,224,Queues De Castor 1,Dinning,20,Ice Cream and Sweets,Fort Edmonton,13/02/2020 18:50
FAC122,541,Moozoo 3,Dinning,20,Ice Cream and Sweets,Near the Démon,20/05/2020 07:13
FAC139,321,Popcorn & Cie,Dinning,20,Snacks & Beverages,Fort Edmonton,7/08/2020 13:59
FAC141,757,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Goliath,10/03/2020 19:29
FAC129,88,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,6/01/2020 14:42
FAC116,384,Poulet Etc.,Dinning,20,Classic Food,Near the Démon,28/11/2019 11:05
FAC132,972,Amir,Dinning,20,Mediterranean Dishes,Fort Edmonton,19/03/2020 07:10
FAC124,29,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,27/05/2020 12:57
FAC103,201,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,23/02/2020 13:26
FAC126,174,Rolopan 1,Dinning,20,Ice Cream and Sweets,Near the Titan,28/01/2020 16:02
FAC131,701,Sabra,Dinning,20,Light Dishes,Near the Tour de Ville,11/06/2020 23:50
FAC104,478,Carrousel Du Bonbon,Shopping,20,Candy,Front entrance,22/04/2020 07:18
FAC110,870,Fines Poutines Express,Dinning,20,Classic Food,Next to Splash,4/07/2020 01:40
FAC134,838,Mucho Nacho Churros,Dinning,20,Mexican Food,Fort Edmonton,11/08/2020 22:42
FAC124,978,Queues De Castor 2,Dinning,20,Ice Cream and Sweets,Near the Monstre,25/11/2019 07:50
FAC137,394,Popcorn & Cie,Dinning,20,Snacks & Beverages,Near the Gare du Minirail,15/06/2020 18:12
FAC103,822,Photo Goliath,Shopping,20,Photos and Collectables,Near the Goliath,19/05/2020 10:26
FAC129,850,Halte Gourmande - Au Bol,Dinning,20,Light Dishes,Fort Edmonton,1/06/2020 07:03
FAC108,917,Boutique Splash,Shopping,20,Appareal,Next to Splash,27/04/2020 19:46
